gene,gene_effect,z_score,mean,stddev
OPRM1,-0.3191911233403442,-3.0005758023413813,0.05582644891636631,0.12498186913461086
GIPC3,-0.46739338086316656,-2.998891749595616,-0.09562818655035062,0.12396752712496088
HPRT1,-0.38449250267062735,-2.9955957910428466,0.06492324229242104,0.1500254961990699
PLD1,-0.3745692612004405,-2.9899635887335805,-0.019489831584470933,0.11875710826510964
KDM6B,-0.4193123266546836,-2.9839502489031697,-0.042825195812674174,0.12617071312780676
EMILIN3,-0.4559782432036994,-2.9749766101396324,-0.07437460157048063,0.1282711401268153
MUC16,-0.35062328497208367,-2.962943024463676,-0.01931802030513514,0.1118162792640666
SCML2,-0.34762042276177474,-2.961253326719819,-0.06184214966253188,0.09650585126257993
TMEM230,-0.8824506332274054,-2.961113936849865,-0.31639633493147395,0.1911626200031058
N4BP3,-0.14637467463183645,-2.9606931713287734,0.13288560840747418,0.09432260179597646
C2,-0.3689670773948069,-2.9579005138900842,-0.06317986932628356,0.10337981505211855
SLC6A18,-0.2765468780569931,-2.956363103656335,0.07662154115614388,0.11946043392854876
KLHDC1,-0.45945404805658774,-2.9556548393752564,-0.07622417668768924,0.12965988662258773
SLC43A3,-0.42923477872009597,-2.9531207665868795,-0.07504991697750116,0.11993578649069271
ADHFE1,-0.32709809479595225,-2.952696454375824,-0.036163919155162594,0.09853169133238614
CDKL1,-0.3245801350190216,-2.943897933254957,0.0008269431777072057,0.1105361278055379
ZNF541,-0.3059914658889386,-2.9438557607714877,0.06081164819300079,0.1245995537450559
GABPB2,-0.7052616599258872,-2.938275520607229,-0.23904856165056185,0.1586689522495756
IFITM10,-0.2617216865034335,-2.9374860142519097,0.060851464996677145,0.10981265951057148
NOX4,-0.3577629810920135,-2.931565309619033,-0.007623070345558709,0.11943786808964411
LRRC8B,-0.6564304322623125,-2.9278630150875995,-0.061326060532805204,0.20325553779765962
HTR5A,-0.26787080127147167,-2.925903461351362,0.10881600747510962,0.12874204966851646
ZNF165,-0.3343193126029765,-2.91657282943643,0.011641440364082625,0.11861893160196145
ITM2A,-0.4267027081205809,-2.910981258476641,0.015186231160550241,0.15180068164106905
LEFTY2,-0.28200722143208895,-2.9092672058563496,0.11072905310769396,0.13499491340953676
STXBP5L,-0.42528317852318354,-2.9066972023092834,-0.08214627962244732,0.11805044523665015
RBMS2,-0.3729567785376411,-2.906199237608929,-0.027632789161712034,0.11882323307607907
CABLES1,-0.3201326748111663,-2.906001620890836,0.011305340960909465,0.11405293561759036
GLYATL3,-0.43544570714721553,-2.904338577168423,-0.099206999441606,0.1157711812076072
MARCHF10,-0.37076222942858095,-2.8985866515350303,-0.06704101800625953,0.1047825191844712
MEF2B,-0.6481968611579468,-2.8983947214124304,-0.1879708810773976,0.1587865091943979
MCF2L2,-0.39129746224861855,-2.8964875669425747,-0.03203781768447617,0.12403286265211337
OPTC,-0.35020297773290354,-2.8960428558659332,-0.04786653969005109,0.10439639642433818
DEFB129,-0.6375873447536651,-2.893398268371492,-0.22411630353887502,0.1429015306100623
TCL1B,-0.4039876378849166,-2.8909392704188934,-0.006999120759576572,0.13732163839879516
LETM2,-0.43030169729820644,-2.889854537768338,-0.04382807042677949,0.13373462983014966
EMP3,-0.2920991318972437,-2.8890825520910095,0.029781549109573174,0.11141276692625197
PROK1,-0.3497908172601051,-2.8877095562849306,-0.03575970909521206,0.1087474699390812
MYEOV,-0.5266318474154201,-2.88697795896347,-0.14435623327045902,0.13241376261916873
CCDC177,-0.38539480958572736,-2.885983101529576,-0.022559788544227157,0.12572319666362464
SERPINB13,-0.2770223485475312,-2.884696786060513,0.04440763702244345,0.11142591731761714
FAR1,-0.6183753946336824,-2.8842366575079366,-0.027780675025594278,0.20476638699904015
PRPF40B,-0.4451564911456134,-2.8825936492043462,-0.07917407102415094,0.12696288990384785
INF2,-0.28083799279366284,-2.877384162251207,0.1065458810917391,0.13463057139451295
ALDH4A1,-0.3857325403948713,-2.873957798791427,-0.028926036851265647,0.1241516154808021
KCNK15,-0.3371001910464448,-2.8717754853019706,0.03067542148438128,0.12806558674699253
ACSL6,-0.361471309032223,-2.8711035078786473,-0.02229387881116765,0.11813486671250703
C7orf33,-0.3280925727953652,-2.8710214462813743,0.02858408615460227,0.12423336628569767
CMTM6,-0.4671783965536789,-2.8695963265987925,-0.043523047002832396,0.1476358697646462
MMRN2,-0.3546696725270384,-2.8610795897992953,-0.017540923729618157,0.1178327055281499
C17orf107,-0.3193489624577148,-2.8487703280164465,-0.01595419121047652,0.10650025671198536
RTP2,-0.2727506683504533,-2.843499049583355,0.07206467901817,0.12126444966427807
CALHM2,-0.21873133536908956,-2.841635302810587,0.05231095425082543,0.09538250364212261
CCR6,-0.24998564577992125,-2.838035926298906,0.0020091434760401814,0.0887919659229222
TM4SF1,-0.37570141132213336,-2.8369183647198186,-0.019977835479208568,0.12539083967545078
ICOSLG,-0.2584647929011361,-2.8344233870395423,0.04149986305737917,0.10582916346587799
GALNT12,-0.35465151163466696,-2.834190051734426,-0.03985257383795561,0.1110719225071252
SPINK6,-0.16490816125056357,-2.8323693974787565,0.10922468116319983,0.09678569562917312
DOCK2,-0.4046657655285409,-2.827875598111678,0.054865094535687144,0.16250038027524305
SERTAD1,-0.21625585646321707,-2.825827040579676,0.13002567638039378,0.12254165873243834
STAR,-0.33286054020075384,-2.820818021057183,0.0017400387357212705,0.11861827896684872
SAYSD1,-0.5150557870002851,-2.8159099042701006,-0.1270972159517384,0.13777378688864966
AXDND1,-0.43921399314579446,-2.8134689476238837,-0.11654262310056163,0.11468808650536025
UBXN6,-0.4773381875235081,-2.804283000037243,-0.13564381857197147,0.12184732031217914
SMIM1,-0.44488836493877465,-2.803150041286773,-0.04805783468303733,0.14156592562329418
OR6B1,-0.3902286373077747,-2.797154758659349,-0.06574784536838982,0.11600387534328116
EPC1,-1.0425892668683807,-2.795414353375402,-0.34262701562263853,0.25039660056139906
ZFP62,-0.23041573622839034,-2.7889524561770687,0.09079956608677638,0.11517417645601233
GAPDHS,-0.29816560143711474,-2.7852511766188806,0.009776722327958603,0.11056177853908886
ERRFI1,-0.29984200957478396,-2.777430846354685,0.10539773152951826,0.1459045295893398
GNAI2,-0.6127412805294316,-2.7766768780534394,-0.12193806073462195,0.1767592130269339
KCNJ14,-0.4295670555690318,-2.7748694765421806,-0.09880063952964235,0.11920071154177816
PLSCR2,-0.3638350220902373,-2.7691680836891,-0.03235471370210012,0.11970393214504242
TMEM39B,-0.5411411808981508,-2.7658430026186633,-0.12597077046775784,0.15010628225727748
EXPH5,-0.1631916699901382,-2.765592613022155,0.119118720799722,0.1020795287999269
NOSTRIN,-0.3585355105127863,-2.764512469684289,-0.039860557021654835,0.11527347298510272
SPESP1,-0.32968730302943405,-2.762137157436564,0.022818337051745612,0.12762061403508543
