gene,gene_effect,z_score,mean,stddev
ADNP,-0.884481477198684,-2.7148700892242243,-0.21728062488407845,0.24575792961985102
HKDC1,-0.36691553151900574,-2.7130532781041796,-0.045369617362135656,0.1185180979496131
CYP24A1,-0.281186534386308,-2.707592536677871,0.005176959966041726,0.10576314215421369
AGPAT3,-0.3613303932830976,-2.706520935826776,-0.0029984182875079017,0.13239578909302913
PGF,-0.323849551365282,-2.704443276512883,0.009867516656403064,0.12339584672375926
LHFPL5,-0.3610023343152001,-2.7012555531199833,-0.07869018312987883,0.10451145611130619
MSL2,-0.5180016732542716,-2.6964917946402958,-0.08647853192458455,0.16003132002382042
TGIF2,-0.47351871231756804,-2.693422786048304,-0.07507497718862428,0.14793211715325483
ALG8,-0.9273235569617064,-2.6908811660594454,-0.3265592829508421,0.22325931058881718
MTM1,-0.25909242247317077,-2.689180331798314,0.08537954593453309,0.12809552573863572
SNX19,-0.3900562562360563,-2.6868732169614917,-0.060192249931752394,0.12276872768761962
MYB,-1.3938931211256191,-2.6850212654697683,-0.37810794052304014,0.37831550672089687
CALML5,-0.33359398270673224,-2.6825126205352054,0.007334069130119055,0.1270928044203686
SERPINA6,-0.288575010018958,-2.6817940418848454,0.017284058193304246,0.11405017068249407
OR52A1,-0.33832582328665556,-2.681563739800761,-0.061057536020545686,0.10339798497078082
F7,-0.3966856425939702,-2.6808392944878023,-0.042792519032431364,0.1320083319761818
ZNF688,-0.5261676151074342,-2.6798818800514668,-0.15479828926000042,0.13857675168888475
OCIAD1,-0.4230761969207528,-2.674876135093391,0.006531523948342999,0.16060845406364824
OSR2,-0.2993558760714898,-2.6746439737431693,0.018481347266834695,0.1188334695976417
EP300,-1.600310034021111,-2.673250117447271,-0.3291627951338239,0.4755062874928912
EBF1,-0.895694893375885,-2.668871691727533,-0.12520657228033297,0.28869440351282794
IGSF3,-0.5948990664678674,-2.665878699514138,-0.17136881496568204,0.15887078867443394
AFF2,-0.239718896744103,-2.6658167497263414,0.11103707906021396,0.13157542649558476
PRM2,-0.4565823888655471,-2.665643025045586,-0.10787568542245701,0.13081522925866143
AVEN,-0.6054896516997055,-2.6609203685984975,-0.11273085303893604,0.18518359454713962
DENND5A,-0.371437148093279,-2.6602284523286133,-0.03656725069701425,0.12588012773983323
HECW1,-0.27514110325969404,-2.6592153246419827,0.026608142856813382,0.11347303970472296
UBE2G2,-1.0479321598327134,-2.6584073791848377,-0.3089369955542875,0.27798416828989847
NXNL1,-0.3731903753429077,-2.65736426167845,-0.08562743737055513,0.10821359424421607
NHLH1,-0.2801169873195671,-2.6529823612442174,0.14695304489237576,0.16097733571498457
DEFA6,-0.11563666075316303,-2.650247508842698,0.1810919678290672,0.1119626101306307
PGS1,-1.8773116360593995,-2.6501180611145654,-0.9208295345704163,0.3609205625679611
ELFN1,-0.4177305841871661,-2.64800666521457,-0.06995330425318658,0.13133550020947504
GADD45G,-0.35207601919147913,-2.646523685281584,-0.02600434551963223,0.12320754032365806
TMEM156,-0.2632610163022051,-2.6425573213881846,0.049144163167402076,0.1182207768743858
JARID2,-0.37188370174309726,-2.6391652389260245,-0.02597143551059797,0.1310688171890533
TASP1,-0.5863832470471846,-2.6310519189922252,-0.1796396958601125,0.15459351001437763
COMP,-0.4036359792915932,-2.630954947508041,-0.02372909846174596,0.14439885456407503
CHUK,-0.6215770699102148,-2.629098384445527,-0.08549184545170038,0.20390458859590146
SMIM11,-0.5075639249793069,-2.627471834689456,-0.003010805811583787,0.19202988686931324
IFI27,-0.17424089315387278,-2.626182774468308,0.1310019035779678,0.11623059891314663
ABCG1,-0.2989234657276374,-2.6244435651087192,-0.0148735940286929,0.1082324175209222
UST,-0.2059405302445679,-2.6236654340474432,0.08216710413916431,0.10981111792873603
ZNF135,-0.29667758592555654,-2.6228162508017943,-0.039066187977428495,0.09821938455253063
EFNA2,-0.4219115587726415,-2.6222862991959004,-0.07900670894289027,0.13076560325808048
ALPL,-0.3282585873523692,-2.6172887972750383,0.01896270666977162,0.13266449403048164
TAAR1,-0.2083192838245793,-2.6151744323824953,0.1127600122891195,0.12277547995954778
MAB21L2,-0.282456116800637,-2.613575106530928,0.06537727588130017,0.13308719990971532
GPR31,-0.3787975103882286,-2.610837833612544,-0.0501362947294759,0.1258834276979943
BCL7A,-0.4656928318099586,-2.608728380804052,-0.09924716563116232,0.1404690763803673
IFIT3,-0.5089628563173431,-2.6078755842610635,0.04960042861423358,0.21418325640325536
TTLL11,-0.8578562991988086,-2.6065279169215025,-0.2599533624933299,0.22938673812926016
MTARC2,-0.4063894512789837,-2.606479566831675,-0.06393084976592166,0.1313874107708199
NOMO2,-0.3654843247215895,-2.6061272325960405,-0.03192559006052958,0.1279901957544844
ANKRD54,-0.5583311111003323,-2.6059638252494763,-0.16843524737541216,0.14961675981346145
