gene,gene_effect,z_score,mean,stddev
NCSTN,-0.8718647334083949,-4.027420945129136,-0.06671589384069398,0.19991673344736116
SDR9C7,-0.5192364812857723,-4.025054984561845,-0.07787105227542108,0.10965450924352947
ZNF644,-0.6943261453511171,-3.9980675810587836,-0.0650840222070216,0.1573865649808394
WDR91,-0.6402616255518295,-3.9925510724166577,-0.02540851411040775,0.15400006168718997
KPTN,-0.5247810168068534,-3.9779288289013492,-0.0333296318429222,0.12354453940787662
AEBP2,-0.5420049830862926,-3.968102508355303,-0.0340061572964109,0.1280205903754328
PIEZO1,-0.7565018662101123,-3.9671670510180608,-0.07946867689787193,0.17065910777276166
BLTP3A,-0.7419199950548239,-3.9597601979809833,-0.18463829916176572,0.14073622341504594
INHBC,-0.5951896370218459,-3.948475905385234,-0.062448537713167496,0.1349232240678195
KHDC4,-1.0361285447397253,-3.9194094771179113,-0.2212621169126255,0.20790540834898974
OR5W2,-0.4027473043089335,-3.915711464638123,0.019053805487111886,0.10772017131630685
ZNF7,-0.4271466063328219,-3.8873545896956583,0.09513172422316368,0.13435314903878498
SYT5,-0.782994879183442,-3.8850876621876096,-0.128400961401854,0.1684888411019792
CAPN7,-0.3215307534474854,-3.8811418381282015,0.11071201322858715,0.11137000004218726
ECHS1,-0.661560146072535,-3.8700264943581475,-0.04405643251912629,0.15956059072299014
YWHAB,-0.5906904831302171,-3.862009267494088,-0.03926759026948901,0.14278134894754554
SSH3,-0.5576607852733572,-3.854851730052288,-0.050789141394609556,0.13148927102103414
MLLT1,-0.6686713755275124,-3.8535638314690956,0.006615101286866575,0.17523687328073642
CYB561A3,-0.7064365251754781,-3.8438269291065637,-0.0802783085108467,0.16289969039011126
MUL1,-0.5610403396973532,-3.816482531433625,-0.05227520738789102,0.1333073394465006
NAALAD2,-0.318677504964337,-3.7972671412125822,0.0727455100813877,0.10308018911746396
STC2,-0.31626382321202395,-3.780673723918454,0.06871446625918182,0.10182795913745173
RSPH9,-0.8795063863167043,-3.7792474321100213,-0.30046929657606597,0.15321491914525204
SLC15A2,-0.4438315255276308,-3.7655192401005664,0.009139850009740103,0.12029453221576775
EEPD1,-0.36761186365287535,-3.764186264763714,0.07490592863919723,0.11756001461310532
GOLGB1,-0.6051313205856967,-3.749633575206379,-0.10031623804479815,0.13463051053278283
DNAJC24,-0.6480172568071683,-3.7483720997780985,-0.04146486657900608,0.1618175501477214
KCNQ5,-0.5810071460302598,-3.7482442952876918,-0.02907597234972433,0.14725058726146148
HOXA11,-0.6853317521834773,-3.7371076774744303,-0.13503161954062276,0.14725295071367922
ZSCAN30,-0.49378437295646505,-3.7331403220258856,-0.026584840632015355,0.12514920201845284
MS4A2,-0.4887285128443837,-3.720786506028179,0.019150957695475916,0.13649788014362715
COL25A1,-0.46626956216526344,-3.71775761682757,-0.03827979572877532,0.11512040604779919
CDC42EP2,-0.751986932927236,-3.7131278900456617,-0.2251551028526758,0.14188356708286756
FUNDC1,-0.4802811166646737,-3.705500660191034,0.003543674260856883,0.13056934414379173
PRIMPOL,-0.40305209676264186,-3.6970457247464124,0.11782689790248986,0.14089060115718743
UBE3C,-0.4893998185382724,-3.6956052245030646,-0.013096791674686636,0.1288836328365221
PPIL6,-0.44199392240957674,-3.6951079073837976,0.011556575057734051,0.12274350542266915
KPNA3,-0.3577226861439675,-3.694893157212851,0.058135744929921636,0.11254951452712138
NR1H4,-0.6185928229830595,-3.6874008886912493,-0.07218864551877267,0.14818138682453355
ME2,-0.7307507676152132,-3.675448579714184,-0.09903727102513422,0.1718738496510821
CATSPER1,-0.6977844921421679,-3.6711829334332857,-0.16939891157807682,0.14392788105221047
NLRP8,-0.3499507203566506,-3.670027336077038,0.08046441633407499,0.11727845524736731
HERC3,-0.4336599085764123,-3.656840706424376,-0.010809524177706479,0.1156327054814933
ALG3,-0.7126754129726482,-3.652731232591481,-0.04530691939762012,0.1827039689152148
FST,-0.42975744531728605,-3.6460278624413407,-0.028710520110396917,0.1099955733575641
SERINC5,-0.34396913367096466,-3.641062038424449,0.026820977086731902,0.10183570256280058
SLC34A3,-0.6033513226036294,-3.629469923579934,-0.05559187298655115,0.15091995832735675
ZSWIM1,-0.5153399020240742,-3.625061392279084,-0.039463822148489265,0.13127393673639293
CABP4,-0.7988453695972995,-3.6201174166737466,-0.2208847371797841,0.15965245485008603
VSTM5,-0.525067768021479,-3.6131460664243407,-0.09966627014668217,0.11773714376728334
TMEM147,-0.6870433924077733,-3.612741055461155,-0.11741091531278984,0.15767320944132038
KLHL12,-0.6570241872654592,-3.592491305241086,-0.14957960070606552,0.14125144459475317
BARX1,-0.45943156416315245,-3.5698033323645024,0.0065850691238263145,0.13054406360764614
TOP2B,-0.5050069117127239,-3.5681261646972384,-0.007724830266755438,0.1393678526185645
CRACDL,-0.7300446841981909,-3.566169682496753,-0.20827513268897133,0.14631091562191662
IGSF6,-0.3546118587129031,-3.558345095035926,-0.021108802828791105,0.0937242023966045
CXCR6,-0.21801436306390493,-3.5570563915660327,0.14793221490747172,0.10287904876601202
CAMK2D,-0.2984467163461719,-3.5561583617174928,0.0646712612979565,0.10210961962581326
SYNJ1,-0.38639769031046073,-3.553912527775574,0.09458915167780034,0.13534009017642173
ZNF592,-0.5964721130508979,-3.5532001915710567,-0.012967538920087814,0.1642194480105586
DCAF8,-0.6588280454284187,-3.550968598998067,-0.08676328937799926,0.16110104612353707
PIK3R1,-0.8224159404242626,-3.5465549246458226,-0.031961532241028934,0.22287950559856973
GCLM,-0.6498495824705013,-3.5444654832566056,-0.055718338879957224,0.16762223991095676
UCK2,-0.6344402391079588,-3.5349061691409567,-0.10868522169624482,0.14873238277198217
SP3,-0.784790347449523,-3.532779767366329,-0.1795044864661096,0.17133416200315574
LCE3D,-0.6370316656495347,-3.53005690289066,-0.07345278866853076,0.15965149924906472
NPTX1,-0.5853961257877062,-3.520266594002805,-0.10927312550930107,0.13525197241866213
YWHAH,-0.4346135194730563,-3.50782836992626,0.01750056129557728,0.1288871726578053
APOBR,-0.4399808738129378,-3.505311943057598,-0.010658434751113171,0.12247766990099522
ADCY7,-0.29432821060841774,-3.50054554310729,0.15581456327637092,0.1285921775167694
WDR20,-0.5662436656822185,-3.4897865774263654,-0.03838388294526544,0.1512584712633737
DOCK2,-0.5121649001509169,-3.4894071861626963,0.054865094535687144,0.16250038027524305
SV2C,-0.619489042034865,-3.4877744010145064,-0.11255068154115073,0.14534723356713053
